movie_title,director_name,actor_1_name,num_critic_for_reviews,duration,director_facebook_likes,actor_facebook_likes,movie_facebook_likes,gross,num_user_for_reviews,budget,imdb_score
The Wolf of Wall Street ,Martin Scorsese,Leonardo DiCaprio,606,240,17000,44000,138000,116866727,1138,100000000,8.2
Batman Forever ,Joel Schumacher,Michael Gough,144,121,541,2310,17372,184031112,539,100000000,5.4
Starship Troopers ,Paul Verhoeven,Jake Busey,192,129,719,1558,17372,54700065,1049,105000000,7.2
Legend of the Guardians: The Owls of Ga'Hoole ,Zack Snyder,Abbie Cornish,188,101,976,3230,16000,55673333,160,80000000,7
Catwoman ,Pitof,Frances Conroy,212,87,26,2218,17372,40198710,660,100000000,3.3
Hercules ,Brett Ratner,Dwayne Johnson,245,101,420,15467,21000,72660029,269,100000000,6
Treasure Planet ,Ron Clements,Joseph Gordon-Levitt,127,95,63,24490,17372,38120554,217,140000000,7.1
Land of the Lost ,Brad Silberling,Will Ferrell,167,102,52,9261,17372,49392095,224,100000000,5.4
The Expendables 3 ,Patrick Hughes,Jason Statham,320,131,385,50000,56000,39292022,351,90000000,6.1
Point Break ,Ericson Core,Ray Winstone,163,114,19,2745,37000,28772222,163,105000000,5.3
Son of the Mask ,Lawrence Guterman,Jamie Kennedy,78,94,6,1011,881,17010646,239,84000000,2.2
In the Heart of the Sea ,Ron Howard,Chris Hemsworth,289,122,2000,27482,27000,24985612,161,100000000,7
The Adventures of Pluto Nash ,Ron Underwood,Rosario Dawson,66,95,31,4378,416,4411102,164,100000000,3.8
The Peanuts Movie ,Steve Martino,Francesca Capaldi,208,88,20,222,33000,130174897,155,99000000,7.2
The Spanish Prisoner ,David Mamet,Ben Gazzara,97,110,342,1524,578,10200000,263,10000000,7.3
The Mummy Returns ,Stephen Sommers,Dwayne Johnson,202,130,208,15591,17372,202007640,890,98000000,6.3
Gangs of New York ,Martin Scorsese,Leonardo DiCaprio,233,216,17000,44000,17372,77679638,1166,100000000,7.5
Surf's Up ,Ash Brannon,Jeff Bridges,154,85,9,23970,17372,58867694,112,100000000,6.8
The Stepford Wives ,Frank Oz,Jon Lovitz,169,93,976,13465,17372,59475623,407,90000000,5.2
Black Hawk Down ,Ridley Scott,Ioan Gruffudd,200,152,976,3377,10000,108638745,1103,92000000,7.7
The Campaign ,Jay Roach,Will Ferrell,255,85,116,8660,18000,86897182,177,95000000,6.2
Sex and the City 2 ,Michael Patrick King,Chris Noth,221,146,127,2424,17372,95328937,293,100000000,4.3
The Road to El Dorado ,Bibo Bergeron,Frank Welker,82,89,10,3361,17372,50802661,139,95000000,6.9
Ice Age: Continental Drift ,Steve Martino,Peter Dinklage,233,88,20,23916,14000,161317423,139,95000000,6.6
Cinderella ,Kenneth Branagh,Hayley Atwell,343,105,976,3022,56000,201148159,322,95000000,7
The Lovely Bones ,Peter Jackson,Michael Imperioli,308,135,976,1743,16000,43982842,593,65000000,6.7
Finding Nemo ,Andrew Stanton,Alexander Gould,301,100,475,2738,11000,380838870,866,94000000,8.2
The Lord of the Rings: The Return of the King ,Peter Jackson,Orlando Bloom,328,192,976,6273,16000,377019252,3189,94000000,8.9
The Lord of the Rings: The Two Towers ,Peter Jackson,Christopher Lee,294,172,976,21857,10000,340478898,2417,94000000,8.7
Seventh Son ,Sergey Bodrov,Jeff Bridges,175,102,44,15766,16000,17176900,154,95000000,5.5
Lara Croft: Tomb Raider ,Simon West,Angelina Jolie Pitt,199,100,165,11749,17372,131144183,824,115000000,5.7
Jurassic Park III ,Joe Johnston,Michael Jeter,198,92,394,1815,17372,181166115,1236,93000000,5.9
Rise of the Planet of the Apes ,Rupert Wyatt,James Franco,529,105,81,12779,47000,176740650,646,93000000,7.6
The Spiderwick Chronicles ,Mark Waters,Martin Short,198,107,70,1519,17372,71148699,125,90000000,6.6
A Good Day to Die Hard ,John Moore,Bruce Willis,412,101,212,14263,66000,67344392,503,92000000,5.3
The Alamo ,John Lee Hancock,Dennis Quaid,106,137,102,3850,701,22406362,267,107000000,6
The Incredibles ,Brad Bird,Holly Hunter,283,115,663,1778,17372,261437578,815,92000000,8
Cutthroat Island ,Renny Harlin,Christopher Masterson,61,124,212,2713,1000,11000000,169,98000000,5.6
Men in Black ,Barry Sonnenfeld,Will Smith,175,98,188,11428,17372,250147615,289,90000000,7.3
Toy Story 2 ,John Lasseter,Tom Hanks,191,82,487,16967,17372,245823397,515,90000000,7.9
Unstoppable ,Tony Scott,Denzel Washington,316,98,12000,22000,18000,81557479,326,100000000,6.8
Rush Hour 2 ,Brett Ratner,Mei Melançon,127,90,420,497,17372,226138454,394,90000000,6.6
What Lies Beneath ,Robert Zemeckis,Harrison Ford,185,130,976,12195,17372,155370362,683,100000000,6.6
Cloudy with a Chance of Meatballs ,Phil Lord,Will Forte,191,90,97,1204,17372,124870275,156,100000000,7
Ice Age: Dawn of the Dinosaurs ,Carlos Saldanha,Denis Leary,188,94,107,1208,17372,196573705,132,90000000,7
The Secret Life of Walter Mitty ,Ben Stiller,Adam Scott,362,114,976,4229,70000,58229120,515,90000000,7.3
Charlie's Angels ,McG,Bill Murray,181,94,368,14466,17372,125305545,643,92000000,5.5
The Departed ,Martin Scorsese,Leonardo DiCaprio,352,151,17000,43000,29000,132373442,2054,90000000,8.5
Mulan ,Tony Bancroft,Ming-Na Wen,143,88,7,2984,12000,120618403,222,90000000,7.5
Tropic Thunder ,Ben Stiller,Robert Downey Jr.,308,121,976,22918,17372,110416702,577,92000000,7
The Girl with the Dragon Tattoo ,David Fincher,Robin Wright,517,158,21000,19585,54000,102515793,632,90000000,7.8
Die Hard with a Vengeance ,John McTiernan,Bruce Willis,148,128,323,14048,17372,100012500,346,90000000,7.6
Sherlock Holmes ,Guy Ritchie,Robert Downey Jr.,415,128,976,22706,20000,209019489,621,90000000,7.6
Atlantis: The Lost Empire ,Gary Trousdale,Leonard Nimoy,146,95,21,13305,17372,84037039,289,120000000,6.8
Alvin and the Chipmunks: The Road Chip ,Walt Becker,Bella Thorne,70,92,12,37000,17372,85884815,53,90000000,5
Valkyrie ,Bryan Singer,Tom Cruise,269,121,976,11919,17372,83077470,440,75000000,7.1
You Don't Mess with the Zohan ,Dennis Dugan,Adam Sandler,198,113,221,12103,17372,100018837,380,90000000,5.5
Pixels ,Chris Columbus,Peter Dinklage,253,106,976,34000,39000,78747585,342,88000000,5.6
A.I. Artificial Intelligence ,Steven Spielberg,Haley Joel Osment,281,146,14000,4563,11000,78616689,2153,100000000,7.1
The Haunted Mansion ,Rob Minkoff,Marsha Thomason,122,88,50,1701,988,75817994,179,90000000,4.9
Contact ,Robert Zemeckis,Matthew McConaughey,159,150,976,12135,15000,100853835,611,90000000,7.4
Hollow Man ,Paul Verhoeven,Greg Grunberg,180,119,719,1880,17372,73209340,628,95000000,5.7
Percy Jackson: Sea of Monsters ,Thor Freudenthal,Logan Lerman,183,106,87,9874,28000,68558662,204,90000000,5.9
Lara Croft Tomb Raider: The Cradle of Life ,Jan de Bont,Gerard Butler,157,117,101,32000,17372,65653758,316,95000000,5.5
Now You See Me 2 ,Jon M. Chu,Daniel Radcliffe,196,129,209,22886,15000,64685359,139,90000000,6.9
The Saint ,Phillip Noyce,Alun Armstrong,64,116,176,393,17372,61355436,184,68000000,6.2
Mission to Mars ,Brian De Palma,Don Cheadle,181,114,976,4214,17372,60874615,949,90000000,5.6
Rio ,Carlos Saldanha,Anne Hathaway,240,96,107,11910,19000,143618384,186,90000000,7
Bicentennial Man ,Chris Columbus,Robin Williams,93,132,976,50957,17372,58220776,362,100000000,6.8
Volcano ,Mick Jackson,Don Cheadle,84,104,81,4255,2000,47474112,181,90000000,5.4
The Devil's Own ,Alan J. Pakula,Harrison Ford,66,111,79,24000,979,42877165,114,86000000,6.1
Conan the Barbarian ,John Milius,William Smith,166,129,468,1793,17372,37567440,337,20000000,6.9
Cinderella Man ,Ron Howard,Paddy Considine,201,144,2000,1872,17372,61644321,529,88000000,8
Seabiscuit ,Gary Ross,Jeff Bridges,175,140,378,13546,17372,120147445,455,87000000,7.3
Twister ,Jan de Bont,Philip Seymour Hoffman,114,113,101,23794,17372,241688385,395,92000000,6.3
Cast Away ,Robert Zemeckis,Tom Hanks,221,143,976,15682,23000,233630478,1051,90000000,7.7
Happy Feet ,George Miller,Robin Williams,206,108,750,69971,17372,197992827,548,100000000,6.5
The Bourne Supremacy ,Paul Greengrass,Matt Damon,239,108,521,13934,17372,176049130,806,75000000,7.8
Air Force One ,Wolfgang Petersen,Harrison Ford,142,124,249,21936,17372,172620724,393,85000000,6.4
Ocean's Eleven ,Steven Soderbergh,Brad Pitt,186,116,976,12471,17372,183405771,845,85000000,7.8
Hotel Transylvania ,Genndy Tartakovsky,Steve Buscemi,256,91,266,34000,28000,148313048,168,85000000,7.1
Enchanted ,Kevin Lima,Jeff Bennett,222,107,36,543,17372,127706877,399,85000000,7.1
Safe House ,Daniel Espinosa,Denzel Washington,298,115,79,34820,19000,126149655,276,85000000,6.8
102 Dalmatians ,Kevin Lima,Ioan Gruffudd,84,100,36,3234,372,66941559,77,85000000,4.8
Tower Heist ,Brett Ratner,Matthew Broderick,236,104,420,3441,17372,78009155,194,75000000,6.2
The Holiday ,Nancy Meyers,Kate Winslet,157,138,278,17213,19000,63224849,483,85000000,6.9
Enemy of the State ,Tony Scott,Will Smith,81,140,12000,11279,17372,111544445,415,90000000,7.3
It's Complicated ,Nancy Meyers,Meryl Streep,187,120,278,13963,17372,112703470,214,85000000,6.6
Ocean's Thirteen ,Steven Soderbergh,Al Pacino,238,122,976,38000,17372,117144465,288,85000000,6.9
Open Season ,Roger Allers,Jon Favreau,107,83,28,5274,863,84303558,100,85000000,6.2
Divergent ,Neil Burger,Kate Winslet,459,139,168,20000,49000,150832203,713,85000000,6.7
Enemy at the Gates ,Jean-Jacques Annaud,Bob Hoskins,187,131,218,5064,17372,51396781,662,68000000,7.6
The Rundown ,Peter Berg,Dwayne Johnson,151,104,532,15557,17372,47592825,255,85000000,6.7
Last Action Hero ,John McTiernan,F. Murray Abraham,80,130,323,1442,17372,50016394,257,70000000,6.2
Memoirs of a Geisha ,Rob Marshall,Li Gong,229,145,252,1780,17372,57010853,548,85000000,7.3
The Fast and the Furious: Tokyo Drift ,Justin Lin,Amber Stevens West,158,104,681,970,17372,62494975,378,85000000,6
Meet Joe Black ,Martin Brest,Anthony Hopkins,98,178,102,23551,10000,44606335,703,90000000,7.1
Collateral Damage ,Andrew Davis,Raymond Cruz,135,108,99,1018,941,40048332,339,85000000,5.5
Mirror Mirror ,Tarsem Singh,Julia Roberts,382,106,763,9695,18000,64933670,208,85000000,5.6
Scott Pilgrim vs. the World ,Edgar Wright,Anna Kendrick,393,112,1000,11719,36000,31494270,522,60000000,7.5
The Core ,Jon Amiel,Glenn Morshower,149,135,36,1345,17372,31111260,466,60000000,5.4
Nutty Professor II: The Klumps ,Peter Segal,Larry Miller,94,109,88,1774,374,123307945,171,65000000,4.3
Scooby-Doo ,Raja Gosnell,Sarah Michelle Gellar,138,86,67,6271,17372,153288182,521,84000000,4.9
Click ,Frank Coraci,Adam Sandler,173,107,153,12233,7000,137340146,685,70000000,6.4
Cats & Dogs: The Revenge of Kitty Galore ,Brad Peyton,Jack McBrayer,91,82,62,2350,17372,43575716,63,85000000,4.3
Jumper ,Doug Liman,Kristen Stewart,238,88,218,21521,17372,80170146,488,85000000,6.1
Hellboy II: The Golden Army ,Guillermo del Toro,Seth MacFarlane,345,120,976,3329,3000,75754670,342,85000000,7
Zodiac ,David Fincher,Robert Downey Jr.,377,162,21000,36495,12000,33048353,589,65000000,7.7
The 6th Day ,Roger Spottiswoode,Robert Duvall,170,123,55,4931,17372,34543701,289,82000000,5.9
Bruce Almighty ,Tom Shadyac,Morgan Freeman,191,101,293,19000,17372,242589580,604,81000000,6.7
The Expendables ,Sylvester Stallone,Jason Statham,424,113,13000,44000,57000,102981571,741,80000000,6.5
Mission: Impossible ,Brian De Palma,Tom Cruise,154,110,976,11898,17372,180965237,378,80000000,7.1
The Hunger Games ,Gary Ross,Jennifer Lawrence,673,142,378,48575,140000,407999255,1959,78000000,7.3
The Hangover Part II ,Todd Phillips,Bradley Cooper,383,102,480,15131,56000,254455986,402,80000000,6.5
Batman Returns ,Tim Burton,Michael Gough,153,126,13000,2121,17372,162831698,610,80000000,7
Over the Hedge ,Tim Johnson,Bruce Willis,166,83,12,20925,17372,155019340,250,80000000,6.8
Lilo & Stitch ,Dean DeBlois,Tia Carrere,180,85,255,1976,17372,145771527,367,80000000,7.2
Deep Impact ,Mimi Leder,Morgan Freeman,125,120,75,18000,17372,140459099,493,75000000,6.1
RED 2 ,Dean Parisot,Bruce Willis,234,116,23,25110,22000,53215979,205,84000000,6.7
The Longest Yard ,Peter Segal,Adam Sandler,134,113,88,11858,17372,158115031,316,82000000,6.4
Alvin and the Chipmunks: Chipwrecked ,Mike Mitchell,Amy Poehler,91,87,31,2733,17372,133103929,56,75000000,4.4
Grown Ups 2 ,Dennis Dugan,Steve Buscemi,139,101,221,34000,14000,133668525,255,80000000,5.4
Get Smart ,Peter Segal,Bill Murray,265,110,88,36000,17372,130313314,380,80000000,6.5
Something's Gotta Give ,Nancy Meyers,Keanu Reeves,145,128,278,22343,17372,124590960,402,80000000,6.7
Shutter Island ,Martin Scorsese,Leonardo DiCaprio,490,138,17000,29386,53000,127968405,964,80000000,8.1
Robots ,Chris Wedge,Jim Broadbent,163,91,77,1519,17372,128200012,269,75000000,6.3
Face/Off ,John Woo,Nicolas Cage,155,138,610,13805,11000,112225777,535,80000000,7.3
Bedtime Stories ,Adam Shankman,Adam Sandler,144,99,163,12364,17372,109993847,116,80000000,6.1
Road to Perdition ,Sam Mendes,Tom Hanks,226,117,976,16818,17372,104054514,1009,80000000,7.7
Just Go with It ,Dennis Dugan,Adam Sandler,204,117,221,14503,19000,103028109,203,80000000,6.4
Con Air ,Simon West,Steve Buscemi,139,123,165,13622,17372,101087161,339,75000000,6.8
Eagle Eye ,D.J. Caruso,Rosario Dawson,215,118,154,4897,17372,101111837,318,80000000,6.6
Cold Mountain ,Anthony Minghella,Philip Seymour Hoffman,198,154,333,58000,17372,95632614,674,79000000,7.2
The Book of Eli ,Albert Hughes,Denzel Washington,325,118,117,43000,20000,94822707,560,80000000,6.9
Flubber ,Les Mayfield,Robin Williams,53,90,10,49729,17372,92969824,64,80000000,5.2
The Haunting ,Jan de Bont,Liam Neeson,167,113,101,15873,17372,91188905,805,80000000,4.9
Space Jam ,Joe Pytka,Bill Murray,46,88,30,14333,17372,90443603,123,80000000,6.3
The Pink Panther ,Shawn Levy,Roger Rees,147,93,189,1215,17372,82226474,424,65000000,5.6
The Day the Earth Stood Still ,Scott Derrickson,Keanu Reeves,276,104,301,22071,17372,79363785,698,80000000,5.5
Conspiracy Theory ,Richard Donner,Julia Roberts,80,135,503,8204,17372,76081498,162,75000000,6.7
Fury ,David Ayer,Brad Pitt,406,134,452,19697,82000,85707116,701,68000000,7.6
Six Days Seven Nights ,Ivan Reitman,Harrison Ford,97,98,425,12040,17372,74329966,164,70000000,5.7
Yogi Bear ,Eric Brevig,Justin Timberlake,143,80,40,4017,17372,100169068,100,80000000,4.6
Spirit: Stallion of the Cimarron ,Kelly Asbury,Matt Damon,106,83,21,13998,4000,73215310,216,80000000,7
Zookeeper ,Frank Coraci,Rosario Dawson,178,102,153,4269,17372,80360866,127,80000000,5.2
Lost in Space ,Stephen Hopkins,Gary Oldman,102,130,81,11309,17372,69102910,370,80000000,5.1
The Manchurian Candidate ,Jonathan Demme,Denzel Washington,209,129,438,19502,17372,65948711,363,80000000,6.6
Hotel Transylvania 2 ,Genndy Tartakovsky,Steve Buscemi,152,89,266,23859,16000,169692572,97,80000000,6.7
Fantasia 2000 ,James Algar,Quincy Jones,129,74,11,645,607,60507228,186,80000000,7.3
The Time Machine ,Simon Wells,Mark Addy,124,96,25,1632,3000,56684819,615,80000000,5.9
Mighty Joe Young ,Ron Underwood,Charlize Theron,35,114,31,9868,17372,50628009,88,90000000,5.6
Swordfish ,Dominic Sena,Hugh Jackman,166,99,57,23820,17372,69772969,543,80000000,6.5
The Legend of Zorro ,Martin Campbell,Michael Emerson,137,129,258,2440,951,45356386,244,75000000,5.9
What Dreams May Come ,Vincent Ward,Robin Williams,121,113,25,49577,32000,55350897,619,85000000,7
Little Nicky ,Steven Brill,Adam Sandler,87,90,65,22658,17372,39442871,237,80000000,5.3
The Brothers Grimm ,Terry Gilliam,Matt Damon,233,118,976,26871,17372,37899638,492,88000000,5.9
Mars Attacks! ,Tim Burton,Natalie Portman,132,106,13000,21503,17372,37754208,405,70000000,6.3
Surrogates ,Jonathan Mostow,Bruce Willis,258,89,84,15000,17372,38542418,252,80000000,6.3
Thirteen Days ,Roger Donaldson,Bruce Greenwood,162,145,79,1438,17372,34566746,315,80000000,7.3
Daylight ,Rob Cohen,Sylvester Stallone,61,114,357,23366,17372,32885565,101,80000000,5.8
Walking with Dinosaurs 3D ,Barry Cook,Charlie Rowe,113,87,43,1488,17372,36073232,66,80000000,5.2
Battlefield Earth ,Roger Christian,Richard Tyson,174,119,64,901,17372,21471685,1308,44000000,2.4
Nine ,Rob Marshall,Fergie,205,118,252,607,17372,19673424,232,80000000,5.8
Timeline ,Richard Donner,Paul Walker,123,116,503,41982,17372,19480739,457,80000000,5.6
The Postman ,Kevin Costner,Olivia Williams,79,177,976,2022,17372,17593391,376,80000000,6
The Last Witch Hunter ,Breck Eisner,Vin Diesel,202,106,42,15400,21000,27356090,117,90000000,6
Red Planet ,Antony Hoffman,Bob Neill,145,106,14,2789,995,17473245,348,70000000,5.7
A Beautiful Mind ,Ron Howard,Adam Goldberg,205,135,2000,2127,29000,170708996,1171,58000000,8.2
The Lion King ,Roger Allers,Matthew Broderick,186,73,28,3733,17000,422783777,656,45000000,8.5
Journey 2: The Mysterious Island ,Brad Peyton,Josh Hutcherson,178,94,62,26722,17372,103812241,133,79000000,5.8
Cloudy with a Chance of Meatballs 2 ,Cody Cameron,Will Forte,169,95,18,801,15000,119793567,85,78000000,6.5
Hidalgo ,Joe Johnston,J.K. Simmons,140,136,394,35000,17372,67286731,345,100000000,6.7
Jack and Jill ,Dennis Dugan,Al Pacino,156,91,221,25553,17372,74158157,264,79000000,3.4
2 Fast 2 Furious ,John Singleton,Paul Walker,150,107,309,24558,17372,127083765,370,76000000,5.9
The Invasion ,Oliver Hirschbiegel,Roger Rees,232,99,101,1749,17372,15071514,273,80000000,5.9
The Adventures of Rocky & Bullwinkle ,Des McAnuff,Robert De Niro,49,92,5,23924,413,26000610,197,76000000,4.1
The League of Extraordinary Gentlemen ,Stephen Norrington,Jason Flemyng,202,110,45,2717,17372,66462600,786,78000000,5.8
Despicable Me 2 ,Pierre Coffin,Steve Carell,306,98,275,10000,56000,368049635,284,76000000,7.5
Independence Day ,Roland Emmerich,Will Smith,185,154,776,12933,16000,306124059,856,75000000,6.9
The Lost World: Jurassic Park ,Steven Spielberg,Ariana Richards,177,129,14000,1343,17372,229074524,552,73000000,6.5
Madagascar ,Eric Darnell,Jada Pinkett Smith,181,86,35,1466,17372,193136719,385,75000000,6.9
Children of Men ,Alfonso Cuarón,Charlie Hunnam,372,109,976,16448,17000,35286428,1206,76000000,7.9
X-Men ,Bryan Singer,Hugh Jackman,290,104,976,21269,17372,157299717,1401,75000000,7.4
Wanted ,Timur Bekmambetov,Angelina Jolie Pitt,316,110,335,22988,17372,134568845,713,75000000,6.7
The Rock ,Michael Bay,Nicolas Cage,122,136,976,14904,51000,134006721,415,75000000,7.4
Ice Age: The Meltdown ,Carlos Saldanha,Denis Leary,164,115,107,1666,17372,195329763,253,80000000,6.9
50 First Dates ,Peter Segal,Adam Sandler,147,99,88,11755,11000,120776832,456,75000000,6.8
Hairspray ,Adam Shankman,Jerry Stiller,219,117,163,1318,17372,118823091,401,75000000,6.7
Exorcist: The Beginning ,Renny Harlin,James D'Arcy,167,125,212,1429,893,41814863,308,50000000,5.1
Inspector Gadget ,David Kellogg,Matthew Broderick,70,110,16,3402,509,97360069,231,75000000,4.1
Now You See Me ,Louis Leterrier,Morgan Freeman,384,125,255,12951,105000,117698894,629,75000000,7.3
Grown Ups ,Dennis Dugan,Steve Buscemi,179,102,221,27000,12000,162001186,311,80000000,6
The Terminal ,Steven Spielberg,Tom Hanks,151,128,14000,15698,16000,77032279,596,60000000,7.3
Hotel for Dogs ,Thor Freudenthal,Don Cheadle,107,100,87,4022,1000,73023275,57,35000000,5.4
Vertical Limit ,Martin Campbell,Nicholas Lea,134,124,258,2441,17372,68473360,379,75000000,5.9
Charlie Wilson's War ,Mike Nichols,Philip Seymour Hoffman,269,102,976,52000,17372,66636385,289,75000000,7.1
Shark Tale ,Bibo Bergeron,Robert De Niro,143,90,10,50000,17372,160762022,288,75000000,6
Dreamgirls ,Bill Condon,Loretta Devine,241,130,386,1986,17372,103338338,503,70000000,6.5
Be Cool ,F. Gary Gray,Dwayne Johnson,161,118,473,13680,17372,55808744,323,53000000,5.7
Tears of the Sun ,Antoine Fuqua,Bruce Willis,89,142,845,14787,17372,43426961,394,70000000,6.6
Killers ,Robert Luketic,Tom Selleck,140,100,126,20925,17372,47000485,120,75000000,5.4
