movie_title,director_name,actor_1_name,num_critic_for_reviews,duration,director_facebook_likes,actor_facebook_likes,movie_facebook_likes,gross,num_user_for_reviews, budget ,imdb_score
The Mortal Instruments: City of Bones ,Harald Zwart,Aidan Turner,212,130,91,8000,44000,31165421,457,"60,000,000",6
Meet Dave ,Brian Robbins,Marc Blucas,127,90,48,1569,791,11802056,109,"60,000,000",4.9
Dark Water ,Walter Salles,Dougray Scott,196,103,179,1210,17372,25472967,411,"30,000,000",5.6
Edtv ,Ron Howard,Matthew McConaughey,115,122,2000,13000,641,22362500,195,"55,000,000",6.1
The Spirit ,Frank Miller,Scarlett Johansson,223,103,436,20398,2000,19781879,290,"60,000,000",4.8
Beyond Borders ,Martin Campbell,Angelina Jolie Pitt,54,127,258,12325,17372,4426297,156,"35,000,000",6.5
Holy Man ,Stephen Herek,Kelly Preston,56,114,65,1913,296,12065985,88,"60,000,000",4.9
Goosebumps ,Rob Letterman,Odeya Rush,218,103,11,3543,35000,80021740,154,"58,000,000",6.4
Just Like Heaven ,Mark Waters,Jon Heder,142,95,70,2316,17372,48291624,263,"58,000,000",6.7
The Flintstones in Viva Rock Vegas ,Brian Levant,Taylor Negron,57,90,32,2700,500,35231365,85,"60,000,000",3.6
Rambo III ,Peter MacDonald,Sylvester Stallone,84,87,10,14349,2000,53715611,171,"63,000,000",5.7
Leatherheads ,George Clooney,Robert Baker,186,114,976,369,472,31199215,120,"58,000,000",6
Did You Hear About the Morgans? ,Marc Lawrence,Michael Kelly,133,103,30,2625,17372,29580087,121,"58,000,000",4.7
The Internship ,Shawn Levy,Josh Gad,246,125,189,2686,22000,44665963,281,"58,000,000",6.3
Red Tails ,Anthony Hemingway,David Oyelowo,144,125,143,2183,17372,49875589,273,"58,000,000",5.9
That's My Boy ,Sean Anders,Adam Sandler,157,116,51,14622,12000,36931089,198,"70,000,000",5.6
DragonHeart ,Rob Cohen,Dennis Quaid,60,103,357,2703,17372,51317350,139,"57,000,000",6.4
After the Sunset ,Brett Ratner,Salma Hayek,117,97,420,7455,782,28328132,147,"58,000,000",6.3
Ghost Rider: Spirit of Vengeance ,Mark Neveldine,Nicolas Cage,287,96,83,14000,18000,51774002,331,"57,000,000",4.3
Walking Tall ,Kevin Bray,Dwayne Johnson,117,86,10,13143,17372,45860039,221,"56,000,000",6.2
Pocahontas ,Mike Gabriel,Christian Bale,92,84,12,25752,17372,141600000,216,"55,000,000",6.6
Superman ,Richard Donner,Marlon Brando,169,188,503,11060,17372,134218018,497,"55,000,000",7.3
The Nutty Professor ,Tom Shadyac,Jada Pinkett Smith,57,95,293,2368,960,128769345,99,"54,000,000",5.6
George of the Jungle ,Sam Weisman,Brendan Fraser,53,92,39,4020,5000,105263257,103,"55,000,000",5.4
American Wedding ,Jesse Dylan,Alyson Hannigan,153,74,58,4593,17372,104354205,332,"55,000,000",6.3
Date Night ,Shawn Levy,Mila Kunis,247,101,189,33000,17372,98711404,207,"55,000,000",6.3
Casper ,Brad Silberling,Eric Idle,26,100,52,1608,17372,100328194,92,"50,000,000",6
Maid in Manhattan ,Wayne Wang,Bob Hoskins,114,105,61,6535,17372,93815117,242,"55,000,000",5.1
Flightplan ,Robert Schwentke,Erika Christensen,231,98,124,1792,17372,89706988,600,"55,000,000",6.2
Disclosure ,Barry Levinson,Demi Moore,55,128,272,3195,17372,83000000,95,"55,000,000",6
Bowfinger ,Frank Oz,Robert Downey Jr.,140,85,976,22350,17372,66365290,358,"55,000,000",6.4
Tango & Cash ,Andrey Konchalovskiy,Sylvester Stallone,45,97,96,13952,17372,63408614,149,"55,000,000",6.3
Death Becomes Her ,Robert Zemeckis,Bruce Willis,49,104,976,24812,8000,58422650,173,"55,000,000",6.4
Shanghai Noon ,Tom Dey,Xander Berkeley,146,110,9,690,17372,56932305,293,"55,000,000",6.6
Executive Decision ,Stuart Baird,Oliver Platt,60,133,53,2043,17372,68750000,144,"55,000,000",6.4
Mr. Popper's Penguins ,Mark Waters,Madeline Carroll,189,94,70,2046,14000,68218041,108,"55,000,000",6
The Forbidden Kingdom ,Rob Minkoff,Jet Li,206,104,50,6909,17372,25040293,279,"55,000,000",6.6
Free Birds ,Jimmy Hayward,Amy Poehler,118,91,39,2153,17372,55747724,73,"55,000,000",5.9
Evita ,Alan Parker,Andrea Corr,76,135,317,131,17372,49994804,194,"55,000,000",6.3
The Ghost and the Darkness ,Stephen Hopkins,Tom Wilkinson,62,110,81,1579,17372,38553833,155,"55,000,000",6.8
The Watch ,Akiva Schaffer,Will Forte,265,102,82,1750,15000,34350553,207,"68,000,000",5.7
The Hunted ,William Friedkin,Connie Nielsen,135,94,607,1666,17372,34238611,321,"55,000,000",6
Instinct ,Jon Turteltaub,Anthony Hopkins,100,126,226,12750,17372,34098563,232,"55,000,000",6.5
Stuck on You ,Bobby Farrelly,Matt Damon,123,118,101,13717,17372,33828318,154,"55,000,000",5.8
Semi-Pro ,Kent Alterman,Will Ferrell,164,99,3,8999,17372,33472850,119,"55,000,000",5.8
Chain Reaction ,Andrew Davis,Keanu Reeves,47,107,99,29581,1000,20550712,95,"50,000,000",5.6
Æon Flux ,Karyn Kusama,Charlize Theron,178,93,45,9812,17372,25857987,532,"62,000,000",5.5
Gods and Generals ,Ron Maxwell,Billy Campbell,84,280,33,1496,953,12870569,497,"56,000,000",6.3
Imagine That ,Karey Kirkpatrick,Stephen Root,93,107,11,2050,610,16088610,39,"55,000,000",5.6
Muppets Most Wanted ,James Bobin,Ty Burrell,277,119,33,5518,10000,51178893,110,"50,000,000",6.4
Burlesque ,Steve Antin,Eric Dane,197,119,59,3504,19000,39440655,222,"55,000,000",6.4
Blade II ,Guillermo del Toro,Norman Reedus,224,117,976,13764,17372,81645152,559,"54,000,000",6.7
Seven Pounds ,Gabriele Muccino,Will Smith,202,123,125,13835,26000,69951824,599,"55,000,000",7.7
Bullet to the Head ,Walter Hill,Sylvester Stallone,279,92,394,24565,10000,9483821,131,"55,000,000",5.7
The Godfather: Part III ,Francis Ford Coppola,Al Pacino,110,170,976,15889,17372,66676062,545,"54,000,000",7.6
Elizabethtown ,Cameron Crowe,Orlando Bloom,190,123,488,11000,17372,26838389,495,"57,000,000",6.4
"You, Me and Dupree ",Anthony Russo,Todd Stashwick,136,110,94,762,17372,75604320,195,"54,000,000",5.6
Superman II ,Richard Lester,Margot Kidder,121,116,44,1480,17372,108200000,269,"54,000,000",6.8
Anastasia ,Don Bluth,Kirsten Dunst,78,94,383,5561,17372,58297830,191,"50,000,000",7.1
Moulin Rouge! ,Baz Luhrmann,Jim Broadbent,209,127,1000,2344,10000,57386369,2319,"52,500,000",7.6
Domestic Disturbance ,Harold Becker,Steve Buscemi,98,89,17,13011,361,45207112,190,"53,000,000",5.5
Law Abiding Citizen ,F. Gary Gray,Gerard Butler,216,118,473,19963,21000,73343413,429,"50,000,000",7.4
Grindhouse ,Robert Rodriguez,Quentin Tarantino,250,189,976,20000,17372,25031037,532,"53,000,000",7.6
Beloved ,Jonathan Demme,Oprah Winfrey,78,172,438,1955,853,22843047,207,"55,000,000",5.9
Lucky You ,Curtis Hanson,Robert Downey Jr.,106,124,161,24681,672,5755286,63,"55,000,000",5.9
Zero Dark Thirty ,Kathryn Bigelow,Jennifer Ehle,558,157,976,2304,39000,95720716,640,"40,000,000",7.4
The Break-Up ,Peyton Reed,Jon Favreau,183,106,235,5888,17372,118683135,483,"52,000,000",5.8
Mamma Mia! ,Phyllida Lloyd,Colin Firth,238,108,58,25838,10000,143704210,611,"52,000,000",6.3
The Dukes of Hazzard ,Jay Chandrasekhar,Alice Greczyn,144,107,422,1544,17372,80270227,612,"50,000,000",5.1
The Thin Red Line ,Terrence Malick,Nick Stahl,156,215,976,1679,17372,36385763,1448,"52,000,000",7.6
The Change-Up ,David Dobkin,Ryan Reynolds,215,118,71,26634,13000,37035845,149,"52,000,000",6.4
Bulletproof Monk ,Paul Hunter,Jaime King,127,104,13,1995,846,23020488,180,"52,000,000",5.5
"Me, Myself & Irene ",Bobby Farrelly,Robert Forster,155,116,101,1592,17372,90567722,481,"51,000,000",6.5
The Adjustment Bureau ,George Nolfi,Matt Damon,413,106,53,14556,36000,62453315,407,"50,200,000",7.1
Jerry Maguire ,Cameron Crowe,Tom Cruise,109,139,488,11340,17372,153620822,318,"50,000,000",7.3
As Good as It Gets ,James L. Brooks,Lupe Ontiveros,156,139,274,1350,11000,147637474,470,"50,000,000",7.7
Anchorman 2: The Legend Continues ,Adam McKay,Harrison Ford,272,143,285,26000,41000,2175312,346,"50,000,000",6.3
Mr. Deeds ,Steven Brill,Steve Buscemi,117,96,65,23828,17372,126203320,309,"50,000,000",5.8
Erin Brockovich ,Steven Soderbergh,Julia Roberts,169,131,976,9541,17372,125548685,498,"52,000,000",7.3
How to Lose a Guy in 10 Days ,Donald Petrie,Matthew McConaughey,140,116,80,12651,17372,105807520,357,"50,000,000",6.4
Interview with the Vampire: The Vampire Chronicles ,Neil Jordan,Brad Pitt,120,123,277,25000,11000,105264608,406,"60,000,000",7.6
Yes Man ,Peyton Reed,Bradley Cooper,190,104,235,26000,17372,97680195,243,"70,000,000",6.8
Central Intelligence ,Rawson Marshall Thurber,Dwayne Johnson,177,107,43,13488,10000,126088877,110,"50,000,000",6.6
Stepmom ,Chris Columbus,Julia Roberts,65,124,976,9519,17372,91030827,252,"50,000,000",6.7
Daddy's Home ,Sean Anders,Will Ferrell,145,96,51,10322,13000,150315155,130,"50,000,000",6.1
Inside Man ,Spike Lee,Denzel Washington,230,129,976,18689,17372,88504640,646,"45,000,000",7.6
Payback ,Brian Helgeland,Bill Duke,143,90,241,1911,17372,81517441,394,"50,000,000",7.1
Congo ,Frank Marshall,Dylan Walsh,55,109,155,1106,17372,81022333,147,"50,000,000",5
Knowing ,Alex Proyas,Nicolas Cage,279,121,295,13077,17372,79948113,791,"50,000,000",6.2
Garfield ,Peter Hewitt,Bill Murray,116,80,12,13316,795,75367693,232,"35,000,000",5
Christmas with the Kranks ,Joe Roth,Jamie Lee Curtis,105,99,148,3503,17372,73701902,209,"60,000,000",5.2
Outbreak ,Wolfgang Petersen,Kevin Spacey,64,127,249,29808,17372,67823573,130,"50,000,000",6.6
Race to Witch Mountain ,Andy Fickman,Dwayne Johnson,166,98,99,12969,17372,67128202,110,"65,000,000",5.7
V for Vendetta ,James McTeigue,Natalie Portman,525,132,160,21422,48000,70496802,2042,"54,000,000",8.2
Shanghai Knights ,David Dobkin,Fann Wong,165,114,71,340,955,60470220,192,"50,000,000",6.2
Curious George ,Matthew O'Callaghan,Will Ferrell,87,78,5,11000,624,58336565,118,"50,000,000",6.6
Herbie Fully Loaded ,Angela Robinson,Scoot McNairy,117,101,23,1852,1000,66002004,168,"50,000,000",4.7
Don't Say a Word ,Gary Fleder,Oliver Platt,113,113,39,2389,970,54997476,248,"50,000,000",6.3
Unfaithful ,Adrian Lyne,Olivier Martinez,152,124,213,1803,17372,52752475,533,"50,000,000",6.7
I Am Number Four ,D.J. Caruso,Alex Pettyfer,288,109,154,15492,27000,55092830,329,"60,000,000",6.1
Syriana ,Stephen Gaghan,Matt Damon,358,128,79,14317,17372,50815288,625,"50,000,000",7
13 Hours ,Michael Bay,Toby Stephens,204,144,976,2176,44000,52822418,219,"50,000,000",7.4
The Book of Life ,Jorge R. Gutiérrez,Channing Tatum,156,95,34,18674,18000,50150619,102,"50,000,000",7.3
G.I. Jane ,Ridley Scott,Viggo Mortensen,97,125,976,12957,2000,48154732,142,"50,000,000",5.8
The Replacements ,Howard Deutch,Keanu Reeves,118,118,41,22585,17372,44737059,261,"50,000,000",6.5
American Reunion ,Jon Hurwitz,Alyson Hannigan,291,113,22,5000,39000,56724080,181,"50,000,000",6.7
Into the Storm ,Steven Quale,Matt Walsh,228,89,77,947,15000,47553512,210,"50,000,000",5.8
Beverly Hills Cop III ,John Landis,Louis Lombardi,36,104,644,900,669,42610000,114,"55,000,000",5.5
Gremlins 2: The New Batch ,Joe Dante,Christopher Lee,105,106,287,17590,17372,41482207,148,"50,000,000",6.3
The Judge ,David Dobkin,Robert Downey Jr.,276,141,71,27000,47000,47105085,275,"50,000,000",7.4
The Peacemaker ,Mimi Leder,Armin Mueller-Stahl,93,124,75,825,17372,41256277,156,"50,000,000",5.9
Out of Time ,Carl Franklin,Denzel Washington,124,114,73,19209,1000,40905277,157,"50,000,000",6.5
On Deadly Ground ,Steven Seagal,Mike Starr,47,101,976,1655,812,38590500,140,"50,000,000",4.4
The Adventures of Sharkboy and Lavagirl 3-D ,Robert Rodriguez,Taylor Lautner,66,93,976,13439,17372,39177541,177,"50,000,000",3.5
The Beach ,Danny Boyle,Leonardo DiCaprio,118,119,976,29453,17372,39778599,548,"50,000,000",6.6
Raising Helen ,Garry Marshall,Amber Valletta,93,119,976,1569,718,37486138,106,"50,000,000",6
Ninja Assassin ,James McTeigue,Shô Kosugi,235,99,160,521,17372,38105077,194,"40,000,000",6.4
For Love of the Game ,Sam Raimi,J.K. Simmons,113,137,976,25175,17372,35168395,226,"50,000,000",6.5
Striptease ,Andrew Bergman,Demi Moore,51,117,31,2682,877,32800000,118,"40,000,000",4.3
Marmaduke ,Tom Dey,Emma Stone,98,87,9,18000,17372,33643461,65,"50,000,000",4.2
The Story of Us ,Rob Reiner,Bruce Willis,99,95,976,13882,17372,27067160,150,"50,000,000",5.9
The Host ,Andrew Niccol,J.D. Evermore,298,125,487,960,43000,26616999,347,"40,000,000",5.9
The International ,Tom Tykwer,Naomi Watts,245,118,670,6744,17372,25450527,190,"50,000,000",6.5
Escape from L.A. ,John Carpenter,Steve Buscemi,104,101,976,13662,17372,25407250,227,"50,000,000",5.7
The Iron Giant ,Brad Bird,Vin Diesel,162,90,663,15152,17372,23159305,514,"70,000,000",8
The Life Aquatic with Steve Zissou ,Wes Anderson,Bill Murray,259,119,976,14639,17372,24006726,632,"50,000,000",7.3
Free State of Jones ,Gary Ross,Matthew McConaughey,79,139,378,11855,10000,20389967,47,"50,000,000",6.7
The Life of David Gale ,Alan Parker,Kevin Spacey,141,130,317,32256,17372,19593740,420,"50,000,000",7.5
Man of the House ,Stephen Herek,Christina Milian,59,100,65,2653,779,19118247,94,"40,000,000",5.4
Run All Night ,Jaume Collet-Serra,Liam Neeson,236,114,174,15643,15000,26442251,205,"50,000,000",6.6
Eastern Promises ,David Cronenberg,Viggo Mortensen,356,96,976,16509,17372,17114882,398,"25,000,000",7.7
Into the Blue ,John Stockwell,Paul Walker,120,110,134,24795,17372,18472363,208,"50,000,000",5.8
Dream House ,Jim Sheridan,Naomi Watts,174,84,260,7386,17372,21283440,137,"55,000,000",6
Mad City ,Costa-Gavras,Mia Kirshner,59,115,333,2002,697,10556196,73,"50,000,000",6.2
Baby's Day Out ,Patrick Read Johnson,Joe Mantegna,22,99,32,2098,17372,16671505,78,"50,000,000",5.9
The Scarlet Letter ,Roland Joffé,Gary Oldman,34,135,596,15000,943,10400000,90,"50,000,000",5.1
Fair Game ,Doug Liman,Naomi Watts,214,108,218,9405,9000,9528092,127,"22,000,000",6.8
Jade ,William Friedkin,Michael Biehn,50,107,607,3581,422,9795017,70,"50,000,000",5.1
Gamer ,Mark Neveldine,Gerard Butler,180,95,83,27000,17372,20488579,245,"50,000,000",5.8
Beautiful Creatures ,Richard LaGravenese,Alden Ehrenreich,231,124,98,2444,14000,19445217,258,"60,000,000",6.2
Zoolander 2 ,Ben Stiller,Milla Jovovich,226,102,976,23000,28000,28837115,150,"50,000,000",4.8
The Big Bounce ,George Armitage,Morgan Freeman,75,88,5,11725,288,6471394,93,"50,000,000",4.9
What Planet Are You From? ,Mike Nichols,Judy Greer,82,87,976,3193,255,6291602,91,"50,000,000",5.6
Drive Angry ,Patrick Lussier,Nicolas Cage,296,104,71,14982,15000,10706786,211,"50,000,000",5.5
The One ,James Wong,Jason Statham,98,85,70,31848,17372,43905746,294,"49,000,000",5.9
The Adventures of Ford Fairlane ,Renny Harlin,Lauren Holly,48,104,212,1819,2000,21413502,113,"40,000,000",6.3
Traffic ,Steven Soderbergh,Michael O'Neill,223,190,976,1213,17372,124107476,867,"48,000,000",7.6
The Bone Collector ,Phillip Noyce,Denzel Washington,75,118,176,29308,17372,66488090,397,"48,000,000",6.7
Three Kings ,David O. Russell,Judy Greer,150,114,737,2883,3000,60652036,560,"48,000,000",7.1
K-PAX ,Iain Softley,Kevin Spacey,140,120,34,31000,17372,50173190,537,"48,000,000",7.4
Kate & Leopold ,James Mangold,Hugh Jackman,125,123,446,21821,17372,47095453,316,"48,000,000",6.4
The Cotton Club ,Francis Ford Coppola,Nicolas Cage,36,123,976,17886,828,25900000,84,"58,000,000",6.5
3:10 to Yuma ,James Mangold,Christian Bale,295,122,446,31600,17372,53574088,560,"55,000,000",7.8
Out of Sight ,Steven Soderbergh,Don Cheadle,158,123,976,3768,17372,37339525,307,"48,000,000",7
The Cable Guy ,Ben Stiller,Matthew Broderick,72,96,976,3302,17372,60154431,345,"47,000,000",6
The Thomas Crown Affair ,John McTiernan,Mark Margolis,152,113,323,2812,17372,69304264,419,"48,000,000",6.8
Riding in Cars with Boys ,Penny Marshall,Rosie Perez,89,132,545,2537,17372,29781453,210,"48,000,000",6.4
Happily N'Ever After ,Paul Bolger,Sarah Michelle Gellar,93,75,976,5446,261,15519841,71,"47,000,000",4.5
Mary Reilly ,Stephen Frears,Julia Roberts,46,108,350,8192,616,5600000,97,"47,000,000",5.8
My Best Friend's Wedding ,P.J. Hogan,Julia Roberts,84,105,29,9692,17372,126805112,169,"46,000,000",6.3
America's Sweethearts ,Joe Roth,Julia Roberts,142,102,148,9108,881,93607673,343,"48,000,000",5.7
Star Trek: First Contact ,Jonathan Frakes,LeVar Burton,143,111,906,2906,3000,92001027,286,"45,000,000",7.6
Jonah Hex ,Jimmy Hayward,Michael Fassbender,178,81,39,13905,17372,10539414,176,"47,000,000",4.7
Courage Under Fire ,Edward Zwick,Denzel Washington,65,116,380,31826,975,58918501,107,"46,000,000",6.6
The Flintstones ,Brian Levant,Jonathan Winters,35,91,32,2216,17372,130512915,85,"45,000,000",4.8
Scary Movie 3 ,David Zucker,Regina Hall,151,84,119,2337,17372,110000082,347,"48,000,000",5.5
Miss Congeniality ,Donald Petrie,Candice Bergen,140,109,80,1095,17372,106807667,370,"45,000,000",6.2
Journey to the Center of the Earth ,Eric Brevig,Josh Hutcherson,201,93,40,17311,17372,101702060,212,"45,000,000",5.8
The Princess Diaries 2: Royal Engagement ,Garry Marshall,Anne Hathaway,77,113,976,12995,1000,95149435,152,"40,000,000",5.7
The Pelican Brief ,Alan J. Pakula,Denzel Washington,43,141,79,26956,17372,100768056,89,"45,000,000",6.5
The Client ,Joel Schumacher,Bradley Whitford,39,119,541,1949,1000,92115211,94,"45,000,000",6.7
The Bucket List ,Rob Reiner,Morgan Freeman,207,97,976,13760,22000,93452056,310,"45,000,000",7.4
Patriot Games ,Phillip Noyce,Harrison Ford,47,117,176,11838,17372,83287363,137,"45,000,000",6.9
Training Day ,Antoine Fuqua,Denzel Washington,109,122,845,19735,17372,76261036,633,"45,000,000",7.7
Galaxy Quest ,Dean Parisot,Alan Rickman,213,102,23,26160,19000,71423726,609,"45,000,000",7.3
Scary Movie 2 ,Keenen Ivory Wayans,Natasha Lyonne,127,83,322,1601,17372,71277420,548,"45,000,000",5.2
The Muppets ,James Bobin,Bill Cobbs,398,103,33,1145,26000,88625922,252,"45,000,000",7.1
Blade ,Stephen Norrington,Sanaa Lathan,184,110,45,2131,17372,70001065,582,"45,000,000",7.1
Coach Carter ,Thomas Carter,Channing Tatum,127,136,49,18537,17372,67253092,209,"30,000,000",7.2
Changing Lanes ,Roger Michell,Sydney Pollack,167,91,50,696,17372,66790248,350,"45,000,000",6.5
Anaconda ,Luis Llosa,Frank Welker,119,89,49,3416,17372,65557989,271,"45,000,000",4.6
Coyote Ugly ,David McNally,Adam Garcia,155,107,18,1996,17372,60786269,379,"45,000,000",5.6
Tin Cup ,Ron Shelton,Don Johnson,48,135,41,2633,1000,53854588,73,"45,000,000",6.3
Kicking & Screaming ,Jesse Dylan,Josh Hutcherson,94,95,58,25000,743,52580895,118,"45,000,000",5.6
The Hitchhiker's Guide to the Galaxy ,Garth Jennings,Zooey Deschanel,276,109,37,13651,10000,51019112,1053,"50,000,000",6.8
Fat Albert ,Joel Zwick,Dania Ramirez,59,93,38,2272,531,48114556,91,"26,000,000",4.3
Last Holiday ,Wayne Wang,LL Cool J,99,112,61,2477,17372,38360195,116,"45,000,000",6.4
The River Wild ,Curtis Hanson,Meryl Streep,42,111,161,12026,17372,46815748,69,"45,000,000",6.3
The Indian in the Cupboard ,Frank Oz,Steve Coogan,25,96,976,2408,17372,35617599,47,"45,000,000",5.9
Savages ,Oliver Stone,Demián Bichir,339,141,976,1616,28000,47307550,269,"45,000,000",6.5
Cellular ,David R. Ellis,Richard Burgi,127,94,160,933,2000,32003620,355,"25,000,000",6.5
The Ant Bully ,John A. Davis,Nicolas Cage,105,88,8,31000,593,28133159,70,"50,000,000",5.9
Dune ,David Lynch,Virginia Madsen,144,177,976,1477,11000,27400000,569,"40,000,000",6.6
Across the Universe ,Julie Taymor,Jim Sturgess,156,133,278,5224,14000,24343673,524,"45,000,000",7.4
The Glimmer Man ,John Gray,Alexa PenaVega,39,91,29,2783,451,20400913,80,"45,000,000",5.3
Aliens in the Attic ,John Schultz,Malese Jow,82,86,13,2254,916,25200412,55,"45,000,000",5.4
The Pledge ,Sean Penn,Costas Mandylor,150,124,976,786,17372,19719930,531,"45,000,000",6.8
The Producers ,Susan Stroman,Jon Lovitz,168,134,38,21000,17372,19377727,409,"45,000,000",6.4
All the Pretty Horses ,Billy Bob Thornton,Matt Damon,85,220,976,14681,652,15527125,183,"57,000,000",5.8
Nixon ,Oliver Stone,Anthony Hopkins,83,212,976,17805,915,13560960,161,"50,000,000",7.1
Deep Rising ,Stephen Sommers,Djimon Hounsou,106,106,208,4855,17372,11146409,273,"45,000,000",6
Miracle at St. Anna ,Spike Lee,Joseph Gordon-Levitt,158,160,976,24826,17372,7916887,182,"45,000,000",6
Bangkok Dangerous ,Danny Pang,Nicolas Cage,125,99,15,12129,17372,15279680,154,"40,000,000",5.4
Big Trouble ,Barry Sonnenfeld,Zooey Deschanel,87,74,188,12865,892,7262288,186,"40,000,000",6.5
Love in the Time of Cholera ,Mike Newell,Marcela Mar,115,139,179,519,17372,4584886,115,"45,000,000",6.4
Shadow Conspiracy ,George P. Cosmatos,Sam Waterston,24,103,170,1741,68,2154540,41,"45,000,000",4.9
Johnny English Reborn ,Oliver Parker,Daniel Kaluuya,152,101,32,464,17000,8129455,142,"45,000,000",6.3
The Bounty Hunter ,Andy Tennant,Gerard Butler,161,110,72,19789,17372,67061228,135,"40,000,000",5.5
Rambo: First Blood Part II ,George P. Cosmatos,Sylvester Stallone,96,96,170,14406,17372,150415432,217,"44,000,000",6.4
